SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
CHEMICAL & BIOLOGICAL SEPAR,1417
PLANT GENOME RESEARCH PROJECT,1329
DATANET,7726
ELECT, PHOTONICS, & MAG DEVICE,1517
INFRASTRUCTURE PROGRAM,1260
SCIENCE, TECH & SOCIETY,7603
SOFTWARE & HARDWARE FOUNDATION,7798
LINGUISTICS,1311
Broadening Participation - ENG,7680
ECONOMICS,1320
ELECT, PHOTONICS, & MAG DEVICE,1517
COMPUTER SYSTEMS,7354
ENERGY,POWER,ADAPTIVE SYS,7607
LAW AND SOCIAL SCIENCES,1372
CHEMICAL OCEANOGRAPHY,1670
PHYSICAL & DYNAMIC METEOROLOGY,1525
SCIENCE, TECH & SOCIETY,7603
CULTURAL ANTHROPOLOGY,1390
METHOD, MEASURE & STATS,1333
ECONOMICS,1320
SMALL BUSINESS PHASE II,5373
ELECT, PHOTONICS, & MAG DEVICE,1517
SOCIOLOGY,1331
AGS,6897
PHYSICAL & DYNAMIC METEOROLOGY,1525
PETROLOGY AND GEOCHEMISTRY,1573
ECONOMICS,1320
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
ARCTIC SOCIAL SCIENCES,5221
SCIENCE, TECH & SOCIETY,7603
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
ORGANIZATION,7712
IUCRC FUNDAMENTAL RESEARCH,7609
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
PARTICULATE &MULTIPHASE PROCES,1415
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
Enviro Health & Safety of Nano,1179
SMALL BUSINESS PHASE II,5373
SCIENCE, TECH & SOCIETY,7603
PHYSICAL & DYNAMIC METEOROLOGY,1525
SCIENCE, TECH & SOCIETY,7603
SCIENCE, TECH & SOCIETY,7603
Sustainable Energy Pathways,8026
Sustainable Energy Pathways,8026
Sustainable Energy Pathways,8026
SMALL BUSINESS PHASE II,5373
SOCIAL PSYCHOLOGY,1332
OPPORTUNITIES FOR RESEARCH CMG,7215
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
BIOMATERIALS PROGRAM,7623
SOCIAL PSYCHOLOGY,1332
COMMS, CIRCUITS & SENS SYS,7564
SOCIAL PSYCHOLOGY,1332
INDUSTRY/UNIV COOP RES CENTERS,5761
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
PERCEPTION, ACTION & COGNITION,7252
IUCRC FUNDAMENTAL RESEARCH,7609
SMALL BUSINESS PHASE II,5373
GEOGRAPHY AND SPATIAL SCIENCES,1352
SMALL BUSINESS PHASE II,5373
SOLID STATE & MATERIALS CHEMIS,1762
INDUSTRY/UNIV COOP RES CENTERS,5761
SMALL BUSINESS PHASE II,5373
UNIMOLECULAR PROCESSES,1942
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
CULTURAL ANTHROPOLOGY,1390
COGNEURO,1699
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
TUES-Central Resource Project,7514
POSTDOCTORAL FELLOWSHIPS,7137
POSTDOCTORAL FELLOWSHIPS,7137
INDUSTRY/UNIV COOP RES CENTERS,5761
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
Sustainable Energy Pathways,8026
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SCIENCE, TECH & SOCIETY,7603
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
STTR PHASE II,1591
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
SMALL BUSINESS PHASE II,5373
ROBUST INTELLIGENCE,7495
ELECT, PHOTONICS, & MAG DEVICE,1517
SCIENCE, TECH & SOCIETY,7603
SCIENCE, TECH & SOCIETY,7603
Secure &Trustworthy Cyberspace,8060
INDUSTRY/UNIV COOP RES CENTERS,5761
INDUSTRY/UNIV COOP RES CENTERS,5761
SCIENCE, TECH & SOCIETY,7603
SCIENCE, TECH & SOCIETY,7603
SOCIOLOGY,1331
ECOSYSTEM STUDIES,1181
INDUSTRY/UNIV COOP RES CENTERS,5761
SCIENCE, TECH & SOCIETY,7603
OFFICE OF MULTIDISCIPLINARY AC,1253
SPECIAL PROJECTS - CISE,1714
SCIENCE, TECH & SOCIETY,7603
Sustainable Energy Pathways,8026
SCIENCE, TECH & SOCIETY,7603
SCIENCE, TECH & SOCIETY,7603
IUCRC FUNDAMENTAL RESEARCH,7609
INDUSTRY/UNIV COOP RES CENTERS,5761
INFORMATION TECHNOLOGY RESEARC,1640
IUCRC FUNDAMENTAL RESEARCH,7609
SCIENCE, TECH & SOCIETY,7603
SPECIAL PROJECTS - CISE,1714
SPECIAL PROJECTS - CCF,2878
SCIENCE, TECH & SOCIETY,7603
Sustainable Energy Pathways,8026
BIOLOGICAL OCEANOGRAPHY,1650
INDUSTRY/UNIV COOP RES CENTERS,5761
SCIENCE, TECH & SOCIETY,7603
Manufacturing Machines & Equip,1468
SCIENCE, TECH & SOCIETY,7603
COMPUTER SYSTEMS,7354
Sustainable Energy Pathways,8026
ARCTIC SOCIAL SCIENCES,5221
PERCEPTION, ACTION & COGNITION,7252
SCIENCE, TECH & SOCIETY,7603
SPECIAL PROJECTS - CISE,1714
INDUSTRY/UNIV COOP RES CENTERS,5761
INDUSTRY/UNIV COOP RES CENTERS,5761
SCIENCE, TECH & SOCIETY,7603
SCIENCE, TECH & SOCIETY,7603
IUCRC FUNDAMENTAL RESEARCH,7609
SCIENCE, TECH & SOCIETY,7603
INDUSTRY/UNIV COOP RES CENTERS,5761
SCIENCE, TECH & SOCIETY,7603
Sustainable Energy Pathways,8026
IUCRC FUNDAMENTAL RESEARCH,7609
SHIP OPERATIONS,5411
SPECIAL PROJECTS - CISE,1714
ETHICS EDU FOR SCI & ENG PROG,7491
Sustainable Energy Pathways,8026
PERCEPTION, ACTION & COGNITION,7252
Sustainable Energy Pathways,8026
METAL & METALLIC NANOSTRUCTURE,1771
SHIPBOARD SCIENTIFIC SUPP EQUI,5416
APPLIED MATHEMATICS,1266
IIS SPECIAL PROJECTS,7484
INDUSTRY/UNIV COOP RES CENTERS,5761
SCIENCE, TECH & SOCIETY,7603
Sustainable Energy Pathways,8026
SPECIAL PROJECTS - CISE,1714
STATISTICS,1269
Sustainable Energy Pathways,8026
POSTDOCTORAL FELLOWSHIPS,7137
OCEAN TECH & INTERDISC COORDIN,1680
ROBUST INTELLIGENCE,7495
ENGINEERING DESIGN AND INNOVAT,1464
POSTDOCTORAL FELLOWSHIPS,7137
AON IMPLEMENTATION,5293
ADVANCES IN BIO INFORMATICS,1165
Biological Anthropology,1392
POSTDOCTORAL FELLOWSHIPS,7137
CERAMICS,1774
VIRTUAL ORGANIZATIONS,7642
POSTDOCTORAL FELLOWSHIPS,7137
PHYSICAL & DYNAMIC METEOROLOGY,1525
SPECIAL PROJECTS - CISE,1714
ENERGY,POWER,ADAPTIVE SYS,7607
Science of Organizations,8031
PHYSICAL & DYNAMIC METEOROLOGY,1525
ENERGY,POWER,ADAPTIVE SYS,7607
PLANT GENOME RESEARCH PROJECT,1329
Science of Organizations,8031
POSTDOCTORAL FELLOWSHIPS,7137
Biological Anthropology,1392
CHEMICAL OCEANOGRAPHY,1670
DECISION RISK & MANAGEMENT SCI,1321
Global Systems Science,7978
ENERGY,POWER,ADAPTIVE SYS,7607
METHOD, MEASURE & STATS,1333
Biological Anthropology,1392
MATERIALS PROCESSING AND MANFG,1467
Biological Anthropology,1392
ELECT, PHOTONICS, & MAG DEVICE,1517
Research Coordination Networks,1664
ELECT, PHOTONICS, & MAG DEVICE,1517
GEOBIOLOGY & LOW TEMP GEOCHEM,7295
CHEMICAL & BIOLOGICAL SEPAR,1417
AISL,7259
Research Coordination Networks,1664
ENVIRONMENTAL SUSTAINABILITY,7643
RES ON GENDER IN SCI & ENGINE,1544
ELECT, PHOTONICS, & MAG DEVICE,1517
Biological Anthropology,1392
ELECT, PHOTONICS, & MAG DEVICE,1517
COMMS, CIRCUITS & SENS SYS,7564
ARCTIC NATURAL SCIENCES,5280
PHYSICAL & DYNAMIC METEOROLOGY,1525
Research Coordination Networks,1664
Research Coordination Networks,1664
COMMS, CIRCUITS & SENS SYS,7564
FLUID DYNAMICS,1443
CHEMICAL OCEANOGRAPHY,1670
ALGORITHMIC FOUNDATIONS,7796
Digitization,6895
PROJECTS,1978
COMMS, CIRCUITS & SENS SYS,7564
GEOGRAPHY AND SPATIAL SCIENCES,1352
BIOLOGICAL OCEANOGRAPHY,1650
RES IN NETWORKING TECH & SYS,7363
COMMS, CIRCUITS & SENS SYS,7564
PROBABILITY,1263
Smart and Connected Health,8018
Smart and Connected Health,8018
SIGNAL PROCESSING,7936
Smart and Connected Health,8018
GRAVITATIONAL THEORY,1244
BIOTECH, BIOCHEM & BIOMASS ENG,1491
ELECT, PHOTONICS, & MAG DEVICE,1517
Smart and Connected Health,8018
SOLID STATE & MATERIALS CHEMIS,1762
SPECIAL PROJECTS - CISE,1714
ELECT, PHOTONICS, & MAG DEVICE,1517
Smart and Connected Health,8018
Smart and Connected Health,8018
RES ON GENDER IN SCI & ENGINE,1544
STELLAR ASTRONOMY & ASTROPHYSC,1215
Smart and Connected Health,8018
GRANT OPP FOR ACAD LIA W/INDUS,1504
ROBUST INTELLIGENCE,7495
Biological Anthropology,1392
CATALYSIS AND BIOCATALYSIS,1401
ROBUST INTELLIGENCE,7495
ELECT, PHOTONICS, & MAG DEVICE,1517
Smart and Connected Health,8018
Genetic Mechanisms,1112
Smart and Connected Health,8018
Biological Anthropology,1392
Smart and Connected Health,8018
COMMS, CIRCUITS & SENS SYS,7564
Biological Anthropology,1392
COMMS, CIRCUITS & SENS SYS,7564
PHYSICAL OCEANOGRAPHY,1610
COMMS, CIRCUITS & SENS SYS,7564
ELECT, PHOTONICS, & MAG DEVICE,1517
ENERGY,POWER,ADAPTIVE SYS,7607
COMMS, CIRCUITS & SENS SYS,7564
CIVIL INFRASTRUCTURE SYSTEMS,1631
ATMOSPHERIC CHEMISTRY,1524
ENERGY FOR SUSTAINABILITY,7644
COMMS, CIRCUITS & SENS SYS,7564
ELECT, PHOTONICS, & MAG DEVICE,1517
ELECT, PHOTONICS, & MAG DEVICE,1517
GRANT OPP FOR ACAD LIA W/INDUS,1504
RES ON GENDER IN SCI & ENGINE,1544
METHOD, MEASURE & STATS,1333
ELECT, PHOTONICS, & MAG DEVICE,1517
ELECT, PHOTONICS, & MAG DEVICE,1517
ELECT, PHOTONICS, & MAG DEVICE,1517
ELECT, PHOTONICS, & MAG DEVICE,1517
ELECT, PHOTONICS, & MAG DEVICE,1517
ELECT, PHOTONICS, & MAG DEVICE,1517
COMMS, CIRCUITS & SENS SYS,7564
COMMS, CIRCUITS & SENS SYS,7564
ENERGY,POWER,ADAPTIVE SYS,7607
ELECT, PHOTONICS, & MAG DEVICE,1517
COMMS, CIRCUITS & SENS SYS,7564
ELECT, PHOTONICS, & MAG DEVICE,1517
COMMS, CIRCUITS & SENS SYS,7564
ELECT, PHOTONICS, & MAG DEVICE,1517
ELECT, PHOTONICS, & MAG DEVICE,1517
ENERGY,POWER,ADAPTIVE SYS,7607
ENERGY,POWER,ADAPTIVE SYS,7607
MECHANICS OF MATERIALS,1630
ELECT, PHOTONICS, & MAG DEVICE,1517
GRANT OPP FOR ACAD LIA W/INDUS,1504
ENERGY,POWER,ADAPTIVE SYS,7607
ENERGY,POWER,ADAPTIVE SYS,7607
ELECT, PHOTONICS, & MAG DEVICE,1517
COMMS, CIRCUITS & SENS SYS,7564
COMMS, CIRCUITS & SENS SYS,7564
ELECT, PHOTONICS, & MAG DEVICE,1517
ATMOSPHERIC CHEMISTRY,1524
COMMS, CIRCUITS & SENS SYS,7564
ELECT, PHOTONICS, & MAG DEVICE,1517
ENERGY,POWER,ADAPTIVE SYS,7607
INSTRUMENTATION & FACILITIES,1580
COMMS, CIRCUITS & SENS SYS,7564
RES ON GENDER IN SCI & ENGINE,1544
PROGRAM EVALUATION,7261
ELECT, PHOTONICS, & MAG DEVICE,1517
COMMS, CIRCUITS & SENS SYS,7564
ENERGY,POWER,ADAPTIVE SYS,7607
GRANT OPP FOR ACAD LIA W/INDUS,1504
ELECT, PHOTONICS, & MAG DEVICE,1517
ELECT, PHOTONICS, & MAG DEVICE,1517
SPECIAL PROJECTS - CISE,1714
ATMOSPHERIC CHEMISTRY,1524
RES ON GENDER IN SCI & ENGINE,1544
ELECT, PHOTONICS, & MAG DEVICE,1517
COMBUSTION, FIRE, & PLASMA SYS,1407
ELECT, PHOTONICS, & MAG DEVICE,1517
COMMS, CIRCUITS & SENS SYS,7564
COMMS, CIRCUITS & SENS SYS,7564
ELECT, PHOTONICS, & MAG DEVICE,1517
ENERGY,POWER,ADAPTIVE SYS,7607
ELECT, PHOTONICS, & MAG DEVICE,1517
COMMS, CIRCUITS & SENS SYS,7564
ELECT, PHOTONICS, & MAG DEVICE,1517
COMMS, CIRCUITS & SENS SYS,7564
LONG TERM ECOLOGICAL RESEARCH,1195
ENERGY,POWER,ADAPTIVE SYS,7607
ENERGY,POWER,ADAPTIVE SYS,7607
COMMS, CIRCUITS & SENS SYS,7564
DYN COUPLED NATURAL-HUMAN,1691
BROAD PARTIC IN ENG (BRIGE),7741
Biological Anthropology,1392
ARCHAEOLOGY,1391
RES ON GENDER IN SCI & ENGINE,1544
Biological Anthropology,1392
Biological Anthropology,1392
APPLIED MATHEMATICS,1266
Molecular Biophysics,1144
DISCOVERY RESEARCH K-12,7645
PHYSICAL OCEANOGRAPHY,1610
Biological Anthropology,1392
SHIP OPERATIONS,5411
INFO INTEGRATION & INFORMATICS,7364
APPLIED MATHEMATICS,1266
MARINE GEOLOGY AND GEOPHYSICS,1620
DYNAMICAL SYSTEMS,7478
STATISTICS,1269
RES ON GENDER IN SCI & ENGINE,1544
MARINE GEOLOGY AND GEOPHYSICS,1620
Biological Anthropology,1392
MACROSYSTEM BIOLOGY,7959
RES ON GENDER IN SCI & ENGINE,1544
SOFTWARE & HARDWARE FOUNDATION,7798
NANO-BIOSENSING,7909
Manufacturing Machines & Equip,1468
RES ON GENDER IN SCI & ENGINE,1544
Biomechanics & Mechanobiology,7479
WATERMAN AWD. ADMIN.,042P
WATERMAN AWD. ADMIN.,042P
CHEMICAL OCEANOGRAPHY,1670
BIOMEDICAL ENGINEERING,5345
SEDIMENTARY GEO & PALEOBIOLOGY,7459
ENGINEERING DESIGN AND INNOVAT,1464
GRANT OPP FOR ACAD LIA W/INDUS,1504
Biological Anthropology,1392
ARCHAEOLOGY,1391
COGNEURO,1699
Biological Anthropology,1392
Biological Anthropology,1392
BIOTECH, BIOCHEM & BIOMASS ENG,1491
ELECT, PHOTONICS, & MAG DEVICE,1517
Biological Anthropology,1392
CHEMICAL OCEANOGRAPHY,1670
Biological Anthropology,1392
COMPUTER SYSTEMS,7354
MARINE GEOLOGY AND GEOPHYSICS,1620
Biological Anthropology,1392
PHYSICAL & DYNAMIC METEOROLOGY,1525
INFORMATION TECHNOLOGY RESEARC,1640
INFORMATION TECHNOLOGY RESEARC,1640
ECOLOGY OF INFECTIOUS DISEASES,7242
PROJECTS,1978
MATERIALS PROCESSING AND MANFG,1467
ENVIRONMENTAL ENGINEERING,1440
MARINE GEOLOGY AND GEOPHYSICS,1620
COMPUTATIONAL MATHEMATICS,1271
FLUID DYNAMICS,1443
ENGINEERING EDUCATION,1340
DECISION RISK & MANAGEMENT SCI,1321
PERCEPTION, ACTION & COGNITION,7252
Manufacturing Machines & Equip,1468
ENGINEERING EDUCATION,1340
ENVIRONMENTAL SUSTAINABILITY,7643
PARTICULATE &MULTIPHASE PROCES,1415
CHEMICAL OCEANOGRAPHY,1670
GEOGRAPHY AND SPATIAL SCIENCES,1352
SCIENCE OF SCIENCE POLICY,7626
COMPUTER SYSTEMS,7354
Enviro Health & Safety of Nano,1179
MARINE GEOLOGY AND GEOPHYSICS,1620
MECHANICS OF MATERIALS,1630
ENGINEERING EDUCATION,1340
BIOMEDICAL ENGINEERING,5345
PLANT GENOME RESEARCH PROJECT,1329
CHEMICAL OCEANOGRAPHY,1670
ENGINEERING EDUCATION,1340
ENGINEERING EDUCATION,1340
SHIPBOARD SCIENTIFIC SUPP EQUI,5416
GEOGRAPHY AND SPATIAL SCIENCES,1352
LONG TERM ECOLOGICAL RESEARCH,1195
CHEMICAL OCEANOGRAPHY,1670
CHEMICAL OCEANOGRAPHY,1670
,L198
MECHANICS OF MATERIALS,1630
CHEMICAL OCEANOGRAPHY,1670
BIOLOGICAL OCEANOGRAPHY,1650
GEOGRAPHY AND SPATIAL SCIENCES,1352
THERMAL TRANSPORT PROCESSES,1406
ARCTIC NATURAL SCIENCES,5280
MECHANICS OF MATERIALS,1630
MATERIALS PROCESSING AND MANFG,1467
CHEMICAL OCEANOGRAPHY,1670
APPLIED MATHEMATICS,1266
MODULATION,7714
PHYSICAL OCEANOGRAPHY,1610
Manufacturing Machines & Equip,1468
MATERIALS AND SURFACE ENG,1633
METHOD, MEASURE & STATS,1333
PHYSICAL OCEANOGRAPHY,1610
PARTICULATE &MULTIPHASE PROCES,1415
COMBUSTION, FIRE, & PLASMA SYS,1407
PHYSICAL OCEANOGRAPHY,1610
FLUID DYNAMICS,1443
PHYSICAL OCEANOGRAPHY,1610
BIOLOGICAL OCEANOGRAPHY,1650
OCEAN DRILLING PROGRAM,5720
CHEMICAL OCEANOGRAPHY,1670
MARINE GEOLOGY AND GEOPHYSICS,1620
Enviro Health & Safety of Nano,1179
CHEMICAL OCEANOGRAPHY,1670
ENVIRONMENTAL ENGINEERING,1440
GEOGRAPHY AND SPATIAL SCIENCES,1352
OPERATIONS RESEARCH,5514
MARINE GEOLOGY AND GEOPHYSICS,1620
GEOGRAPHY AND SPATIAL SCIENCES,1352
CHEMICAL OCEANOGRAPHY,1670
ATMOSPHERIC CHEMISTRY,1524
CHEMICAL OCEANOGRAPHY,1670
SOCIOLOGY,1331
BIOLOGICAL OCEANOGRAPHY,1650
CHEMICAL OCEANOGRAPHY,1670
BIOLOGICAL OCEANOGRAPHY,1650
ENVIRONMENTAL ENGINEERING,1440
BIOPHOTONICS, IMAGING &SENSING,7236
GEOGRAPHY AND SPATIAL SCIENCES,1352
GEOMECHANICS & GEOMATERIALS,1634
ARCTIC SOCIAL SCIENCES,5221
MARINE GEOLOGY AND GEOPHYSICS,1620
BIOLOGICAL OCEANOGRAPHY,1650
ENVIRONMENTAL ENGINEERING,1440
CHEMICAL OCEANOGRAPHY,1670
SERVICE ENTERPRISE SYSTEMS,1787
THERMAL TRANSPORT PROCESSES,1406
MANFG ENTERPRISE SYSTEMS,1786
DMR SHORT TERM SUPPORT,1712
MATERIALS AND SURFACE ENG,1633
ANALYSIS PROGRAM,1281
MANFG ENTERPRISE SYSTEMS,1786
NANOMANUFACTURING,1788
ENVIRONMENTAL ENGINEERING,1440
CHEMICAL OCEANOGRAPHY,1670
RESOURCES & INFRASTRUCTURE,1516
FLUID DYNAMICS,1443
MATERIALS AND SURFACE ENG,1633
NANOMANUFACTURING,1788
MAJOR RESEARCH INSTRUMENTATION,1189
CIVIL INFRASTRUCTURE SYSTEMS,1631
COMPUTER SYSTEMS,7354
PROGRAM EVALUATION,7261
COMPUTER SYSTEMS,7354
OCEAN DRILLING PROGRAM,5720
MARINE GEOLOGY AND GEOPHYSICS,1620
BIOLOGICAL OCEANOGRAPHY,1650
ENERGY FOR SUSTAINABILITY,7644
PHYSICAL OCEANOGRAPHY,1610
CHEMICAL OCEANOGRAPHY,1670
ARCTIC RES & POLICY SUPPORT PR,5202
BIOLOGICAL OCEANOGRAPHY,1650
ARCTIC SOCIAL SCIENCES,5221
GEOGRAPHY AND SPATIAL SCIENCES,1352
BIOLOGICAL OCEANOGRAPHY,1650
PHYSICAL OCEANOGRAPHY,1610
ARCTIC SOCIAL SCIENCES,5221
COMBUSTION, FIRE, & PLASMA SYS,1407
BIOLOGICAL OCEANOGRAPHY,1650
OPERATIONS RESEARCH,5514
GEOGRAPHY AND SPATIAL SCIENCES,1352
CHEMICAL OCEANOGRAPHY,1670
OPERATIONS RESEARCH,5514
APPLIED MATHEMATICS,1266
MANFG ENTERPRISE SYSTEMS,1786
Biomechanics & Mechanobiology,7479
PHYSICAL OCEANOGRAPHY,1610
BIOLOGICAL OCEANOGRAPHY,1650
OPERATIONS RESEARCH,5514
ENERGY FOR SUSTAINABILITY,7644
GEOGRAPHY AND SPATIAL SCIENCES,1352
CHEMICAL OCEANOGRAPHY,1670
ENERGY FOR SUSTAINABILITY,7644
PHYSICAL OCEANOGRAPHY,1610
SERVICE ENTERPRISE SYSTEMS,1787
GEOTECHNICAL ENGINEERING,1636
MANFG ENTERPRISE SYSTEMS,1786
OCEAN DRILLING PROGRAM,5720
GEOGRAPHY AND SPATIAL SCIENCES,1352
Biomechanics & Mechanobiology,7479
BIOLOGICAL OCEANOGRAPHY,1650
BIOTECH, BIOCHEM & BIOMASS ENG,1491
NANOMANUFACTURING,1788
ENERGY,POWER,ADAPTIVE SYS,7607
CHEMICAL OCEANOGRAPHY,1670
SERVICE ENTERPRISE SYSTEMS,1787
OCEAN TECH & INTERDISC COORDIN,1680
INFRAST MGMT & EXTREME EVENTS,1638
BIOLOGICAL OCEANOGRAPHY,1650
CHEMICAL OCEANOGRAPHY,1670
INFRAST MGMT & EXTREME EVENTS,1638
MATERIALS AND SURFACE ENG,1633
DMR SHORT TERM SUPPORT,1712
CHEMICAL OCEANOGRAPHY,1670
HAZARD MIT & STRUCTURAL ENG,1637
ENG NNI SPECIAL STUDIES,7681
DISCOVERY RESEARCH K-12,7645
Enviro Health & Safety of Nano,1179
COMBUSTION, FIRE, & PLASMA SYS,1407
CHEMICAL OCEANOGRAPHY,1670
Manufacturing Machines & Equip,1468
CHEMICAL OCEANOGRAPHY,1670
BIOLOGICAL OCEANOGRAPHY,1650
GEOGRAPHY AND SPATIAL SCIENCES,1352
DYNAMICAL SYSTEMS,7478
MATERIALS PROCESSING AND MANFG,1467
MECHANICS OF MATERIALS,1630
PARTICULATE &MULTIPHASE PROCES,1415
ENERGY FOR SUSTAINABILITY,7644
MATERIALS AND SURFACE ENG,1633
SERVICE ENTERPRISE SYSTEMS,1787
PHYSICAL OCEANOGRAPHY,1610
MATERIALS AND SURFACE ENG,1633
ENGINEERING DESIGN AND INNOVAT,1464
FLUID DYNAMICS,1443
MARINE GEOLOGY AND GEOPHYSICS,1620
ENGINEERING DESIGN AND INNOVAT,1464
BIOLOGICAL OCEANOGRAPHY,1650
CLIMATE & LARGE-SCALE DYNAMICS,5740
GRANT OPP FOR ACAD LIA W/INDUS,1504
CHEMICAL OCEANOGRAPHY,1670
Manufacturing Machines & Equip,1468
APPLIED MATHEMATICS,1266
DYNAMICAL SYSTEMS,7478
BIOLOGICAL OCEANOGRAPHY,1650
HAZARD MIT & STRUCTURAL ENG,1637
NANOMANUFACTURING,1788
GEOGRAPHY AND SPATIAL SCIENCES,1352
GEOMECHANICS & GEOMATERIALS,1634
GEOGRAPHY AND SPATIAL SCIENCES,1352
STRUCTURAL MATERIALS AND MECH,1635
SOLAR-TERRESTRIAL,1523
GEOPHYSICS,1574
SERVICE ENTERPRISE SYSTEMS,1787
OPERATIONS RESEARCH,5514
DYNAMICAL SYSTEMS,7478
,L198
Manufacturing Machines & Equip,1468
HAZARD MIT & STRUCTURAL ENG,1637
CIVIL INFRASTRUCTURE SYSTEMS,1631
DMR SHORT TERM SUPPORT,1712
STATISTICS,1269
MATERIALS AND SURFACE ENG,1633
MATERIALS PROCESSING AND MANFG,1467
ARCHAEOLOGY,1391
GEOMECHANICS & GEOMATERIALS,1634
MECHANICS OF MATERIALS,1630
MARINE GEOLOGY AND GEOPHYSICS,1620
GEOGRAPHY AND SPATIAL SCIENCES,1352
OFFICE OF MULTIDISCIPLINARY AC,1253
LONG TERM ECOLOGICAL RESEARCH,1195
CHEMICAL OCEANOGRAPHY,1670
NANOMANUFACTURING,1788
MECHANICS OF MATERIALS,1630
MARINE GEOLOGY AND GEOPHYSICS,1620
PROBABILITY,1263
ENVIRONMENTAL ENGINEERING,1440
INFRAST MGMT & EXTREME EVENTS,1638
INFRAST MGMT & EXTREME EVENTS,1638
INFRAST MGMT & EXTREME EVENTS,1638
DYNAMICAL SYSTEMS,7478
ENVIRONMENTAL ENGINEERING,1440
GEOGRAPHY AND SPATIAL SCIENCES,1352
HAZARD MIT & STRUCTURAL ENG,1637
MATERIALS AND SURFACE ENG,1633
GRANT OPP FOR ACAD LIA W/INDUS,1504
CHEMICAL OCEANOGRAPHY,1670
SPECIAL STUDIES AND ANALYSES,1385
CHEMICAL & BIOLOGICAL SEPAR,1417
GEOGRAPHY AND SPATIAL SCIENCES,1352
DMR SHORT TERM SUPPORT,1712
SENSORS AND SENSING SYSTEMS,1639
GEOGRAPHY AND SPATIAL SCIENCES,1352
BIOLOGICAL OCEANOGRAPHY,1650
CHEMICAL OCEANOGRAPHY,1670
MATERIALS AND SURFACE ENG,1633
GEOMECHANICS & GEOMATERIALS,1634
MATERIALS PROCESSING AND MANFG,1467
CHEMICAL OCEANOGRAPHY,1670
Cyber Secur - Cyberinfrastruc,8027
INFORMATION TECHNOLOGY RESEARC,1640
INSTRUMENTATION & FACILITIES,1580
CHEMICAL OCEANOGRAPHY,1670
THERMAL TRANSPORT PROCESSES,1406
APPLIED MATHEMATICS,1266
BIOLOGICAL OCEANOGRAPHY,1650
DYNAMICAL SYSTEMS,7478
MECHANICS OF MATERIALS,1630
CHEMICAL OCEANOGRAPHY,1670
PHYSICAL OCEANOGRAPHY,1610
Manufacturing Machines & Equip,1468
PARTICULATE &MULTIPHASE PROCES,1415
CIVIL INFRASTRUCTURE SYSTEMS,1631
MATERIALS AND SURFACE ENG,1633
NANOMANUFACTURING,1788
HAZARD MIT & STRUCTURAL ENG,1637
Manufacturing Machines & Equip,1468
PARTICULATE &MULTIPHASE PROCES,1415
CIVIL INFRASTRUCTURE SYSTEMS,1631
OPERATIONS RESEARCH,5514
CONTROL SYSTEMS,1632
GEOGRAPHY AND SPATIAL SCIENCES,1352
HAZARD MIT & STRUCTURAL ENG,1637
MATERIALS AND SURFACE ENG,1633
CHEMICAL OCEANOGRAPHY,1670
NANOMANUFACTURING,1788
MARINE GEOLOGY AND GEOPHYSICS,1620
CYBERINFRASTRUCTURE,7231
CONTROL SYSTEMS,1632
BIOLOGICAL OCEANOGRAPHY,1650
CIVIL INFRASTRUCTURE SYSTEMS,1631
Manufacturing Machines & Equip,1468
CHEMICAL OCEANOGRAPHY,1670
MATERIALS PROCESSING AND MANFG,1467
NANO-BIOSENSING,7909
GEOGRAPHY AND SPATIAL SCIENCES,1352
CONTROL SYSTEMS,1632
MAJOR RESEARCH INSTRUMENTATION,1189
MATERIALS AND SURFACE ENG,1633
MARINE GEOLOGY AND GEOPHYSICS,1620
GEOMECHANICS & GEOMATERIALS,1634
GEOMECHANICS & GEOMATERIALS,1634
SENSORS AND SENSING SYSTEMS,1639
GRAVITATIONAL THEORY,1244
CHEMICAL OCEANOGRAPHY,1670
GEOGRAPHY AND SPATIAL SCIENCES,1352
HAZARD MIT & STRUCTURAL ENG,1637
